neighborhood,year,month_number,permits_count,total_construction_value,avg_construction_value,n_properties,avg_assessed_value
FOREST HEIGHTS,2019,7,8,589940.0,117988.0,1696.0,534892.983490566
FOREST HEIGHTS,2019,8,6,420790.0,105197.5,1696.0,534892.983490566
FOREST HEIGHTS,2019,9,7,259530.0,86510.0,1696.0,534892.983490566
FOREST HEIGHTS,2019,10,6,96000.0,19200.0,1696.0,534892.983490566
FOREST HEIGHTS,2019,11,11,391005.0,65167.5,1696.0,534892.983490566
FOREST HEIGHTS,2019,12,3,100416.0,50208.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,1,6,677310.0,169327.5,1696.0,534892.983490566
FOREST HEIGHTS,2020,2,7,905000.0,226250.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,3,6,45001.0,11250.25,1696.0,534892.983490566
FOREST HEIGHTS,2020,4,6,33892.0,6778.4,1696.0,534892.983490566
FOREST HEIGHTS,2020,5,7,528798.0,132199.5,1696.0,534892.983490566
FOREST HEIGHTS,2020,6,5,2000.0,2000.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,7,5,599460.0,149865.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,8,5,187440.0,62480.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,9,12,337170.0,42146.25,1696.0,534892.983490566
FOREST HEIGHTS,2020,10,9,717590.0,143518.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,11,7,454000.0,113500.0,1696.0,534892.983490566
FOREST HEIGHTS,2020,12,5,486900.0,97380.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,1,5,64000.0,32000.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,2,3,350000.0,175000.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,3,8,339804.0,84951.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,4,6,86000.0,28666.666666666668,1696.0,534892.983490566
FOREST HEIGHTS,2021,5,7,115000.0,57500.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,6,13,900170.0,150028.33333333334,1696.0,534892.983490566
FOREST HEIGHTS,2021,7,8,508920.0,84820.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,8,10,7500.0,7500.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,9,10,791200.0,158240.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,10,6,335280.0,55880.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,11,5,241860.0,48372.0,1696.0,534892.983490566
FOREST HEIGHTS,2021,12,4,8000.0,8000.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,1,1,35000.0,35000.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,2,5,186680.0,93340.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,3,7,97298.0,19459.6,1696.0,534892.983490566
FOREST HEIGHTS,2022,4,1,0.0,,1696.0,534892.983490566
FOREST HEIGHTS,2022,5,2,28000.0,28000.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,6,3,100000.0,100000.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,7,9,263000.0,65750.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,8,5,406320.0,406320.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,9,13,933283.0,186656.6,1696.0,534892.983490566
FOREST HEIGHTS,2022,10,5,1602000.0,801000.0,1696.0,534892.983490566
FOREST HEIGHTS,2022,11,6,397250.0,132416.66666666666,1696.0,534892.983490566
FOREST HEIGHTS,2022,12,6,473075.0,236537.5,1696.0,534892.983490566
FOREST HEIGHTS,2023,1,12,1207250.0,172464.2857142857,1696.0,534892.983490566
FOREST HEIGHTS,2023,2,6,31500.0,15750.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,3,6,118000.0,59000.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,4,5,767250.0,255750.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,5,3,276625.0,276625.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,6,9,1193375.0,397791.6666666667,1696.0,534892.983490566
FOREST HEIGHTS,2023,7,5,611500.0,203833.33333333334,1696.0,534892.983490566
FOREST HEIGHTS,2023,8,9,219000.0,43800.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,9,7,1225625.0,245125.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,10,4,200280.0,200280.0,1696.0,534892.983490566
FOREST HEIGHTS,2023,11,7,506500.0,168833.33333333334,1696.0,534892.983490566
FOREST HEIGHTS,2023,12,2,38000.0,38000.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,1,2,375500.0,375500.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,2,3,261500.0,87166.66666666667,1696.0,534892.983490566
FOREST HEIGHTS,2024,3,2,407068.0,203534.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,4,6,292731.0,73182.75,1696.0,534892.983490566
FOREST HEIGHTS,2024,5,3,162500.0,54166.666666666664,1696.0,534892.983490566
FOREST HEIGHTS,2024,6,4,0.0,,1696.0,534892.983490566
FOREST HEIGHTS,2024,7,7,300000.0,150000.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,8,4,214375.0,214375.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,9,3,577500.0,288750.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,10,3,202000.0,101000.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,11,4,607500.0,607500.0,1696.0,534892.983490566
FOREST HEIGHTS,2024,12,7,80000.0,80000.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,1,6,325375.0,162687.5,1696.0,534892.983490566
FOREST HEIGHTS,2025,2,5,899500.0,299833.3333333333,1696.0,534892.983490566
FOREST HEIGHTS,2025,3,5,1343250.0,335812.5,1696.0,534892.983490566
FOREST HEIGHTS,2025,4,6,1047000.0,209400.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,5,9,354625.0,70925.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,6,5,687875.0,343937.5,1696.0,534892.983490566
FOREST HEIGHTS,2025,7,5,493750.0,246875.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,8,4,35000.0,35000.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,9,12,438665.0,87733.0,1696.0,534892.983490566
FOREST HEIGHTS,2025,10,7,0.0,,1696.0,534892.983490566
FOREST HEIGHTS,2025,11,1,654625.0,654625.0,1696.0,534892.983490566
FRASER,2019,1,1,207720.0,207720.0,1695.0,392521.5339233038
FRASER,2019,2,1,0.0,,1695.0,392521.5339233038
FRASER,2019,3,3,5000.0,5000.0,1695.0,392521.5339233038
FRASER,2019,4,3,224065.0,112032.5,1695.0,392521.5339233038
FRASER,2019,5,6,1172050.0,195341.66666666666,1695.0,392521.5339233038
FRASER,2019,6,4,956650.0,318883.3333333333,1695.0,392521.5339233038
FRASER,2019,7,3,516570.0,172190.0,1695.0,392521.5339233038
FRASER,2019,8,6,776020.0,194005.0,1695.0,392521.5339233038
FRASER,2019,9,6,1265515.0,253103.0,1695.0,392521.5339233038
FRASER,2019,10,3,597750.0,199250.0,1695.0,392521.5339233038
FRASER,2019,11,3,561477.0,187159.0,1695.0,392521.5339233038
FRASER,2019,12,6,402455.0,80491.0,1695.0,392521.5339233038
FRASER,2020,1,3,499489.0,166496.33333333334,1695.0,392521.5339233038
FRASER,2020,2,3,606965.0,202321.66666666666,1695.0,392521.5339233038
FRASER,2020,3,5,871925.0,174385.0,1695.0,392521.5339233038
FRASER,2020,4,2,398782.0,199391.0,1695.0,392521.5339233038
FRASER,2020,5,1,207720.0,207720.0,1695.0,392521.5339233038
FRASER,2020,6,1,0.0,,1695.0,392521.5339233038
FRASER,2020,7,2,432960.0,216480.0,1695.0,392521.5339233038
FRASER,2020,8,4,736120.0,245373.33333333334,1695.0,392521.5339233038
FRASER,2020,9,9,423860.0,70643.33333333333,1695.0,392521.5339233038
FRASER,2020,10,1,338520.0,338520.0,1695.0,392521.5339233038
FRASER,2020,11,4,573440.0,191146.66666666666,1695.0,392521.5339233038
FRASER,2020,12,5,910680.0,182136.0,1695.0,392521.5339233038
FRASER,2021,1,4,384600.0,128200.0,1695.0,392521.5339233038
FRASER,2021,2,6,1276485.0,212747.5,1695.0,392521.5339233038
FRASER,2021,3,6,887880.0,295960.0,1695.0,392521.5339233038
FRASER,2021,4,4,371840.0,185920.0,1695.0,392521.5339233038
FRASER,2021,5,5,1228560.0,307140.0,1695.0,392521.5339233038
FRASER,2021,6,6,1006480.0,201296.0,1695.0,392521.5339233038
FRASER,2021,7,8,1591820.0,227402.85714285713,1695.0,392521.5339233038
FRASER,2021,8,7,1592240.0,227462.85714285713,1695.0,392521.5339233038
FRASER,2021,9,3,392880.0,130960.0,1695.0,392521.5339233038
FRASER,2021,10,7,1637920.0,233988.57142857142,1695.0,392521.5339233038
FRASER,2021,11,12,3578740.0,298228.3333333333,1695.0,392521.5339233038
FRASER,2021,12,10,2514200.0,314275.0,1695.0,392521.5339233038
FRASER,2022,1,11,2851780.0,285178.0,1695.0,392521.5339233038
FRASER,2022,2,6,1626080.0,271013.3333333333,1695.0,392521.5339233038
FRASER,2022,3,13,3136480.0,313648.0,1695.0,392521.5339233038
FRASER,2022,4,7,2165375.0,309339.28571428574,1695.0,392521.5339233038
FRASER,2022,5,8,2325695.0,290711.875,1695.0,392521.5339233038
FRASER,2022,6,14,4378000.0,312714.28571428574,1695.0,392521.5339233038
FRASER,2022,7,8,1348215.0,269643.0,1695.0,392521.5339233038
FRASER,2022,8,14,3039970.0,217140.7142857143,1695.0,392521.5339233038
FRASER,2022,9,12,2463425.0,273713.8888888889,1695.0,392521.5339233038
FRASER,2022,10,2,133750.0,133750.0,1695.0,392521.5339233038
FRASER,2022,11,9,2410750.0,267861.1111111111,1695.0,392521.5339233038
FRASER,2022,12,2,983500.0,491750.0,1695.0,392521.5339233038
FRASER,2023,1,4,1180250.0,295062.5,1695.0,392521.5339233038
FRASER,2023,2,4,559375.0,139843.75,1695.0,392521.5339233038
FRASER,2023,3,3,373750.0,186875.0,1695.0,392521.5339233038
FRASER,2023,4,5,389375.0,129791.66666666667,1695.0,392521.5339233038
FRASER,2023,5,5,974375.0,243593.75,1695.0,392521.5339233038
FRASER,2023,6,9,6567500.0,820937.5,1695.0,392521.5339233038
FRASER,2023,7,4,673500.0,168375.0,1695.0,392521.5339233038
FRASER,2023,8,6,1051625.0,262906.25,1695.0,392521.5339233038
FRASER,2023,9,18,12821000.0,801312.5,1695.0,392521.5339233038
FRASER,2023,10,5,892500.0,446250.0,1695.0,392521.5339233038
FRASER,2023,11,10,1230250.0,136694.44444444444,1695.0,392521.5339233038
FRASER,2023,12,5,819750.0,273250.0,1695.0,392521.5339233038
FRASER,2024,1,6,767875.0,255958.33333333334,1695.0,392521.5339233038
FRASER,2024,2,6,413000.0,137666.66666666666,1695.0,392521.5339233038
FRASER,2024,3,6,426200.0,142066.66666666666,1695.0,392521.5339233038
FRASER,2024,4,6,684250.0,342125.0,1695.0,392521.5339233038
FRASER,2024,5,2,394125.0,197062.5,1695.0,392521.5339233038
FRASER,2024,6,6,748125.0,249375.0,1695.0,392521.5339233038
FRASER,2024,7,5,233333.0,58333.25,1695.0,392521.5339233038
FRASER,2024,8,6,449250.0,112312.5,1695.0,392521.5339233038
FRASER,2024,9,2,365500.0,365500.0,1695.0,392521.5339233038
FRASER,2024,10,6,1479250.0,369812.5,1695.0,392521.5339233038
FRASER,2024,11,6,352500.0,176250.0,1695.0,392521.5339233038
FRASER,2024,12,5,1404375.0,280875.0,1695.0,392521.5339233038
FRASER,2025,1,4,267889.0,89296.33333333333,1695.0,392521.5339233038
FRASER,2025,2,2,434500.0,217250.0,1695.0,392521.5339233038
FRASER,2025,3,3,90000.0,45000.0,1695.0,392521.5339233038
FRASER,2025,4,4,796625.0,265541.6666666667,1695.0,392521.5339233038
FRASER,2025,5,7,466000.0,93200.0,1695.0,392521.5339233038
FRASER,2025,6,4,21500.0,10750.0,1695.0,392521.5339233038
FRASER,2025,7,4,446875.0,148958.33333333334,1695.0,392521.5339233038
FRASER,2025,8,8,479625.0,159875.0,1695.0,392521.5339233038
FRASER,2025,9,5,160300.0,40075.0,1695.0,392521.5339233038
FRASER,2025,10,2,749375.0,374687.5,1695.0,392521.5339233038
FRASER,2025,11,7,1159250.0,289812.5,1695.0,392521.5339233038
FRASER,2025,12,1,534375.0,534375.0,1695.0,392521.5339233038
FULTON PLACE,2019,1,3,78000.0,26000.0,976.0,417253.5860655738
FULTON PLACE,2019,2,2,2000.0,2000.0,976.0,417253.5860655738
FULTON PLACE,2019,3,4,30000.0,30000.0,976.0,417253.5860655738
FULTON PLACE,2019,4,6,568085.0,142021.25,976.0,417253.5860655738
FULTON PLACE,2019,5,5,157845.0,78922.5,976.0,417253.5860655738
FULTON PLACE,2019,6,2,300.0,300.0,976.0,417253.5860655738
FULTON PLACE,2019,7,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2019,8,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2019,9,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2019,10,3,5000.0,5000.0,976.0,417253.5860655738
FULTON PLACE,2019,11,2,190000.0,190000.0,976.0,417253.5860655738
FULTON PLACE,2019,12,5,123500.0,24700.0,976.0,417253.5860655738
FULTON PLACE,2020,1,2,2500.0,2500.0,976.0,417253.5860655738
FULTON PLACE,2020,2,2,4500.0,4500.0,976.0,417253.5860655738
FULTON PLACE,2020,3,1,10000.0,10000.0,976.0,417253.5860655738
FULTON PLACE,2020,4,2,2760.0,2760.0,976.0,417253.5860655738
FULTON PLACE,2020,5,5,349800.0,116600.0,976.0,417253.5860655738
FULTON PLACE,2020,6,7,4500.0,4500.0,976.0,417253.5860655738
FULTON PLACE,2020,7,1,1.0,1.0,976.0,417253.5860655738
FULTON PLACE,2020,8,4,307440.0,102480.0,976.0,417253.5860655738
FULTON PLACE,2020,9,1,145000.0,145000.0,976.0,417253.5860655738
FULTON PLACE,2020,10,1,25000.0,25000.0,976.0,417253.5860655738
FULTON PLACE,2020,11,2,31000.0,15500.0,976.0,417253.5860655738
FULTON PLACE,2020,12,1,70000.0,70000.0,976.0,417253.5860655738
FULTON PLACE,2021,1,4,152800.0,50933.333333333336,976.0,417253.5860655738
FULTON PLACE,2021,2,2,242920.0,121460.0,976.0,417253.5860655738
FULTON PLACE,2021,3,2,0.0,,976.0,417253.5860655738
FULTON PLACE,2021,4,2,0.0,,976.0,417253.5860655738
FULTON PLACE,2021,5,4,296560.0,148280.0,976.0,417253.5860655738
FULTON PLACE,2021,6,6,12400.0,6200.0,976.0,417253.5860655738
FULTON PLACE,2021,7,5,760380.0,190095.0,976.0,417253.5860655738
FULTON PLACE,2021,8,4,36000.0,18000.0,976.0,417253.5860655738
FULTON PLACE,2021,9,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2021,10,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2021,11,1,24000.0,24000.0,976.0,417253.5860655738
FULTON PLACE,2021,12,2,85000.0,42500.0,976.0,417253.5860655738
FULTON PLACE,2022,1,2,100000.0,50000.0,976.0,417253.5860655738
FULTON PLACE,2022,2,2,40000.0,20000.0,976.0,417253.5860655738
FULTON PLACE,2022,3,2,0.0,,976.0,417253.5860655738
FULTON PLACE,2022,4,5,461750.0,153916.66666666666,976.0,417253.5860655738
FULTON PLACE,2022,5,5,349125.0,174562.5,976.0,417253.5860655738
FULTON PLACE,2022,6,3,118000.0,39333.333333333336,976.0,417253.5860655738
FULTON PLACE,2022,7,3,25000.0,25000.0,976.0,417253.5860655738
FULTON PLACE,2022,8,6,90000.0,45000.0,976.0,417253.5860655738
FULTON PLACE,2022,9,4,155000.0,77500.0,976.0,417253.5860655738
FULTON PLACE,2022,10,2,49313.0,49313.0,976.0,417253.5860655738
FULTON PLACE,2022,11,3,80000.0,40000.0,976.0,417253.5860655738
FULTON PLACE,2022,12,2,319039.0,319039.0,976.0,417253.5860655738
FULTON PLACE,2023,1,4,10500.0,10500.0,976.0,417253.5860655738
FULTON PLACE,2023,2,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2023,3,2,130875.0,130875.0,976.0,417253.5860655738
FULTON PLACE,2023,4,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2023,5,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2023,6,3,55000.0,27500.0,976.0,417253.5860655738
FULTON PLACE,2023,7,4,1200.0,1200.0,976.0,417253.5860655738
FULTON PLACE,2023,8,7,0.0,,976.0,417253.5860655738
FULTON PLACE,2023,9,5,0.0,,976.0,417253.5860655738
FULTON PLACE,2023,10,3,75000.0,75000.0,976.0,417253.5860655738
FULTON PLACE,2023,11,3,1000.0,1000.0,976.0,417253.5860655738
FULTON PLACE,2024,1,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2024,2,2,0.0,,976.0,417253.5860655738
FULTON PLACE,2024,4,4,27000.0,13500.0,976.0,417253.5860655738
FULTON PLACE,2024,5,4,50000.0,50000.0,976.0,417253.5860655738
FULTON PLACE,2024,6,2,0.0,,976.0,417253.5860655738
FULTON PLACE,2024,7,8,54000.0,54000.0,976.0,417253.5860655738
FULTON PLACE,2024,8,4,100000.0,100000.0,976.0,417253.5860655738
FULTON PLACE,2024,9,3,2684.0,2684.0,976.0,417253.5860655738
FULTON PLACE,2024,10,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2024,12,3,0.0,,976.0,417253.5860655738
FULTON PLACE,2025,1,2,100000.0,100000.0,976.0,417253.5860655738
FULTON PLACE,2025,2,1,80000.0,80000.0,976.0,417253.5860655738
FULTON PLACE,2025,3,4,14800.0,7400.0,976.0,417253.5860655738
FULTON PLACE,2025,4,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2025,5,3,125000.0,125000.0,976.0,417253.5860655738
FULTON PLACE,2025,6,4,332250.0,166125.0,976.0,417253.5860655738
FULTON PLACE,2025,7,1,0.0,,976.0,417253.5860655738
FULTON PLACE,2025,8,7,17500.0,8750.0,976.0,417253.5860655738
FULTON PLACE,2025,9,6,847625.0,169525.0,976.0,417253.5860655738
FULTON PLACE,2025,10,2,290125.0,290125.0,976.0,417253.5860655738
FULTON PLACE,2025,11,3,232375.0,232375.0,976.0,417253.5860655738
FULTON PLACE,2025,12,1,0.0,,976.0,417253.5860655738
GAGNON ESTATE INDUSTRIAL,2019,1,1,1000.0,1000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2019,2,1,180000.0,180000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2019,9,1,100000.0,100000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2020,2,1,1500.0,1500.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2021,3,1,2128987.0,2128987.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2021,5,1,132500.0,132500.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2021,9,1,40000.0,40000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2022,3,1,2000.0,2000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2022,7,1,50000.0,50000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2022,11,1,722696.0,722696.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2023,2,1,33000.0,33000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2023,5,2,2085000.0,1042500.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2024,3,2,18844.0,9422.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2024,8,1,109522.0,109522.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2025,3,1,2000.0,2000.0,32.0,4477656.25
GAGNON ESTATE INDUSTRIAL,2025,7,1,5000.0,5000.0,32.0,4477656.25
GAINER INDUSTRIAL,2019,9,2,374885.0,187442.5,14.0,4077500.0
GAINER INDUSTRIAL,2019,11,1,2500.0,2500.0,14.0,4077500.0
GAINER INDUSTRIAL,2021,3,1,169700.0,169700.0,14.0,4077500.0
GAINER INDUSTRIAL,2021,11,1,99301.0,99301.0,14.0,4077500.0
GAINER INDUSTRIAL,2022,11,1,12500.0,12500.0,14.0,4077500.0
GAINER INDUSTRIAL,2023,4,2,81000.0,40500.0,14.0,4077500.0
GAINER INDUSTRIAL,2025,9,1,25000.0,25000.0,14.0,4077500.0
GARIEPY,2019,1,1,5000.0,5000.0,770.0,479709.0909090909
GARIEPY,2019,2,1,12000.0,12000.0,770.0,479709.0909090909
GARIEPY,2019,7,1,0.0,,770.0,479709.0909090909
GARIEPY,2019,8,1,10000.0,10000.0,770.0,479709.0909090909
GARIEPY,2019,12,1,40000.0,40000.0,770.0,479709.0909090909
GARIEPY,2020,5,1,3500.0,3500.0,770.0,479709.0909090909
GARIEPY,2020,6,2,3243.0,1621.5,770.0,479709.0909090909
GARIEPY,2020,8,2,410000.0,205000.0,770.0,479709.0909090909
GARIEPY,2021,1,1,100000.0,100000.0,770.0,479709.0909090909
GARIEPY,2021,3,1,5000.0,5000.0,770.0,479709.0909090909
GARIEPY,2021,5,2,13750.0,13750.0,770.0,479709.0909090909
GARIEPY,2021,7,1,25000.0,25000.0,770.0,479709.0909090909
GARIEPY,2021,8,1,0.0,,770.0,479709.0909090909
GARIEPY,2021,9,1,0.0,,770.0,479709.0909090909
GARIEPY,2022,1,1,0.0,,770.0,479709.0909090909
GARIEPY,2022,3,1,21733.0,21733.0,770.0,479709.0909090909
GARIEPY,2022,4,1,4500.0,4500.0,770.0,479709.0909090909
GARIEPY,2022,5,1,0.0,,770.0,479709.0909090909
GARIEPY,2022,6,1,0.0,,770.0,479709.0909090909
GARIEPY,2022,7,1,160000.0,160000.0,770.0,479709.0909090909
GARIEPY,2022,8,8,444650.0,74108.33333333333,770.0,479709.0909090909
GARIEPY,2022,9,5,545823.0,109164.6,770.0,479709.0909090909
GARIEPY,2022,10,1,0.0,,770.0,479709.0909090909
GARIEPY,2022,11,1,40000.0,40000.0,770.0,479709.0909090909
GARIEPY,2023,1,1,0.0,,770.0,479709.0909090909
GARIEPY,2023,2,1,10500.0,10500.0,770.0,479709.0909090909
GARIEPY,2023,3,2,38000.0,38000.0,770.0,479709.0909090909
GARIEPY,2023,4,1,150000.0,150000.0,770.0,479709.0909090909
GARIEPY,2023,5,1,0.0,,770.0,479709.0909090909
GARIEPY,2023,6,2,0.0,,770.0,479709.0909090909
GARIEPY,2023,7,4,0.0,,770.0,479709.0909090909
GARIEPY,2023,8,3,282010.0,282010.0,770.0,479709.0909090909
GARIEPY,2023,9,3,16000.0,16000.0,770.0,479709.0909090909
GARIEPY,2023,10,1,0.0,,770.0,479709.0909090909
GARIEPY,2023,11,1,0.0,,770.0,479709.0909090909
GARIEPY,2024,1,1,0.0,,770.0,479709.0909090909
GARIEPY,2024,2,1,10000.0,10000.0,770.0,479709.0909090909
GARIEPY,2024,4,1,750.0,750.0,770.0,479709.0909090909
GARIEPY,2024,5,1,0.0,,770.0,479709.0909090909
GARIEPY,2024,6,1,40000.0,40000.0,770.0,479709.0909090909
GARIEPY,2024,8,3,410000.0,205000.0,770.0,479709.0909090909
GARIEPY,2024,9,1,1000.0,1000.0,770.0,479709.0909090909
GARIEPY,2024,10,2,280412.0,280412.0,770.0,479709.0909090909
GARIEPY,2024,11,1,0.0,,770.0,479709.0909090909
GARIEPY,2025,1,1,15000.0,15000.0,770.0,479709.0909090909
GARIEPY,2025,2,1,0.0,,770.0,479709.0909090909
GARIEPY,2025,4,2,55000.0,27500.0,770.0,479709.0909090909
GARIEPY,2025,8,1,0.0,,770.0,479709.0909090909
GARIEPY,2025,9,1,0.0,,770.0,479709.0909090909
GARIEPY,2025,10,2,155000.0,77500.0,770.0,479709.0909090909
GARIEPY,2025,11,1,0.0,,770.0,479709.0909090909
GARNEAU,2019,1,3,67000.0,33500.0,3436.0,514139.115250291
GARNEAU,2019,2,7,479620.0,68517.14285714286,3436.0,514139.115250291
GARNEAU,2019,3,7,548070.0,109614.0,3436.0,514139.115250291
GARNEAU,2019,4,7,623072.0,103845.33333333333,3436.0,514139.115250291
GARNEAU,2019,5,6,986545.0,197309.0,3436.0,514139.115250291
GARNEAU,2019,6,9,1249562.0,178508.85714285713,3436.0,514139.115250291
GARNEAU,2019,7,7,632225.0,126445.0,3436.0,514139.115250291
GARNEAU,2019,8,6,909085.0,227271.25,3436.0,514139.115250291
GARNEAU,2019,9,4,370045.0,185022.5,3436.0,514139.115250291
GARNEAU,2019,10,6,845000.0,140833.33333333334,3436.0,514139.115250291
GARNEAU,2019,11,7,702000.0,140400.0,3436.0,514139.115250291
GARNEAU,2019,12,7,1673755.0,278959.1666666667,3436.0,514139.115250291
GARNEAU,2020,1,4,85000.0,28333.333333333332,3436.0,514139.115250291
GARNEAU,2020,2,2,130245.0,65122.5,3436.0,514139.115250291
GARNEAU,2020,3,9,635725.0,70636.11111111111,3436.0,514139.115250291
GARNEAU,2020,4,1,150000.0,150000.0,3436.0,514139.115250291
GARNEAU,2020,5,4,6816799.0,1704199.75,3436.0,514139.115250291
GARNEAU,2020,6,2,7870.0,7870.0,3436.0,514139.115250291
GARNEAU,2020,7,6,293710.0,58742.0,3436.0,514139.115250291
GARNEAU,2020,8,3,81000.0,40500.0,3436.0,514139.115250291
GARNEAU,2020,9,4,1039200.0,259800.0,3436.0,514139.115250291
GARNEAU,2020,10,7,117000.0,29250.0,3436.0,514139.115250291
GARNEAU,2020,11,4,36800.0,12266.666666666666,3436.0,514139.115250291
GARNEAU,2020,12,2,35000.0,17500.0,3436.0,514139.115250291
GARNEAU,2021,1,3,2240000.0,746666.6666666666,3436.0,514139.115250291
GARNEAU,2021,2,2,495351.0,247675.5,3436.0,514139.115250291
GARNEAU,2021,3,3,348801.0,116267.0,3436.0,514139.115250291
GARNEAU,2021,4,1,1.0,1.0,3436.0,514139.115250291
GARNEAU,2021,5,10,50000.0,25000.0,3436.0,514139.115250291
GARNEAU,2021,6,6,476880.0,158960.0,3436.0,514139.115250291
GARNEAU,2021,7,4,2692000.0,2692000.0,3436.0,514139.115250291
GARNEAU,2021,8,2,20000.0,20000.0,3436.0,514139.115250291
GARNEAU,2021,9,6,107388.0,26847.0,3436.0,514139.115250291
GARNEAU,2021,10,14,2363950.0,262661.1111111111,3436.0,514139.115250291
GARNEAU,2021,11,4,173143.0,57714.333333333336,3436.0,514139.115250291
GARNEAU,2021,12,5,1144884.0,228976.8,3436.0,514139.115250291
GARNEAU,2022,1,2,75000.0,75000.0,3436.0,514139.115250291
GARNEAU,2022,2,2,569600.0,284800.0,3436.0,514139.115250291
GARNEAU,2022,3,9,195000.0,21666.666666666668,3436.0,514139.115250291
GARNEAU,2022,4,5,30000.0,10000.0,3436.0,514139.115250291
GARNEAU,2022,5,8,120965321.0,24193064.2,3436.0,514139.115250291
GARNEAU,2022,6,14,27091004.0,2257583.6666666665,3436.0,514139.115250291
GARNEAU,2022,7,5,439099.0,87819.8,3436.0,514139.115250291
GARNEAU,2022,8,7,604215.0,201405.0,3436.0,514139.115250291
GARNEAU,2022,9,5,570360.0,285180.0,3436.0,514139.115250291
GARNEAU,2022,10,7,747360.0,106765.71428571429,3436.0,514139.115250291
GARNEAU,2022,11,5,38495198.0,7699039.6,3436.0,514139.115250291
GARNEAU,2022,12,8,1480402.0,246733.66666666666,3436.0,514139.115250291
GARNEAU,2023,1,4,64000.0,21333.333333333332,3436.0,514139.115250291
GARNEAU,2023,2,6,582261.0,97043.5,3436.0,514139.115250291
GARNEAU,2023,4,3,81000.0,40500.0,3436.0,514139.115250291
GARNEAU,2023,5,6,1126540.0,225308.0,3436.0,514139.115250291
GARNEAU,2023,6,3,519400.0,259700.0,3436.0,514139.115250291
